CANMORE ID,SITE NUMBER,SITE NAME,SITE TYPE,COUNCIL,COUNTY,PARISH,NGR,URL,Latitude,Longitude
136397,NB43NE 132,"Buaile An Ochd, Bhatasgeir, Lewis",Building(S) (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4842 3982,http://canmore.org.uk/site/136397,58.27477155,6.292469846
136398,NB43NE 133,"Buaile An Ochd, Bhatasgeir, Lewis",Building(S) (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4904 3969,http://canmore.org.uk/site/136398,58.27396147,6.28178879
136399,NB43NE 134,"Buaile An Ochd, Bhatasgeir, Lewis",Structure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4841 3959,http://canmore.org.uk/site/136399,58.27270591,6.292390142
136400,NB43NE 135,"Buaile An Ochd, Bhatasgeir, Lewis","Building (Period Unassigned), Structure(S) (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4820 3983,http://canmore.org.uk/site/136400,58.27473521,6.296220745
136401,NB43NE 140,"Breivig, Lewis",Township (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4820 3930,http://canmore.org.uk/site/136401,58.26998845,6.29564491
136402,NB43NE 141,"Breivig, Lewis",Township (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4822 3928,http://canmore.org.uk/site/136402,58.26982077,6.295283228
136403,NB43NW 11,"Lochan Sgeireach, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4100 3865,http://canmore.org.uk/site/136403,58.25998782,6.417286518
136404,NB43NW 12,"Allt Molach, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4145 3857,http://canmore.org.uk/site/136404,58.25953605,6.409551637
136405,NB43NW 13,"Allt Molach, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4201 3846,http://canmore.org.uk/site/136405,58.25887966,6.399914633
136406,NB43NW 14,"Allt Molach, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4303 3805,http://canmore.org.uk/site/136406,58.25580483,6.382130154
136407,NB43NW 15,"Abhainn A' Chlinne Dhuibh, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4315 3730,http://canmore.org.uk/site/136407,58.24915848,6.379261386
136408,NB43NW 16,"Abhainn A' Chlinne Dhuibh, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4332 3704,http://canmore.org.uk/site/136408,58.24692927,6.376086273
136409,NB43NW 17,"Abhainn A' Chlinne Dhuibh, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4267 3735,http://canmore.org.uk/site/136409,58.24932593,6.387470022
136410,NB43NW 18,"Cnoc Torravig, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4129 3739,http://canmore.org.uk/site/136410,58.24887535,6.410954514
136411,NB43NW 19,"Cnoc Torravig, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4109 3757,http://canmore.org.uk/site/136411,58.25036964,6.414552303
136412,NB43NW 20,"Loch Dubh, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4098 3815,http://canmore.org.uk/site/136412,58.25549869,6.417068084
136414,NB43NW 22,"Allt Dubh, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4356 3836,http://canmore.org.uk/site/136414,58.25889008,6.373468488
136415,NB43NW 23,"Tom Uilleam, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4206 3921,http://canmore.org.uk/site/136415,58.26562517,6.399899254
136416,NB43NW 24,"Lochan Sgeireach, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4082 3866,http://canmore.org.uk/site/136416,58.25997141,6.420355938
136417,NB43NW 25,"Loch Sgeireach, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4040 3724,http://canmore.org.uk/site/136417,58.24700833,6.425903296
136418,NB43NW 26,"Grinnavat, Lewis",Shieling Hut(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4070 3628,http://canmore.org.uk/site/136418,58.23858856,6.419736181
136419,NB43NE 16,"Aird Thunga, Lewis","Head Dyke(S) (Post Medieval), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4610 3780,http://canmore.org.uk/site/136419,58.25534769,6.329696831
136420,NB43NE 17,"Lewis, Aird Thunga","Head Dyke (Post Medieval), Township (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4620 3670,http://canmore.org.uk/site/136420,58.24555396,6.326794982
136422,NB44SE 27,"Cnoc Nan Clach, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4668 4387,http://canmore.org.uk/site/136422,58.31004376,6.326481829
136423,NB44SE 28,"Clach Na Sgarrasgir, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4686 4340,http://canmore.org.uk/site/136423,58.30593833,6.322904281
136424,NB44SW 24,"Loch Nam Faoileag, Lewis","Enclosure (Period Unassigned), Shieling Hut (Post Medieval)(Possible)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4435 4069,http://canmore.org.uk/site/136424,58.2802158,6.362615234
136425,NB44SW 25,"Airigh Cul Choinnich, Lewis",Shieling Hut (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4460 4138,http://canmore.org.uk/site/136425,58.28654031,6.359125838
134930,NB43SW 37,"Lewis, Stoney Field",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4420 3128,http://canmore.org.uk/site/134930,58.19585776,6.35480372
134931,NB43SE 13,"Lewis, Aignish",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 489 319,http://canmore.org.uk/site/134931,58.20411127,6.275748463
134932,NB43SE 14,"Lewis, Knock Ramadale",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4862 3137,http://canmore.org.uk/site/134932,58.19920484,6.279927041
134933,NB43SE 15,"Lewis, Swordale Top",Farmstead (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4925 3129,http://canmore.org.uk/site/134933,58.19884691,6.269153308
134934,NB43SE 12,"Lewis, Carse Of Melbost",Building (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4501 3318,http://canmore.org.uk/site/134934,58.21334256,6.343145822
139431,NB53SW 23,"Lewis, Eye Peninsula, Broad Bay, Chain Home Radar Station",Radar Station (20th Century),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5314 3447,http://canmore.org.uk/site/139431,58.22952544,6.206531099
153311,NB43SW 44,"Lewis, Stornoway Harbour, King Edward Wharf, Ferry Terminal",Ferry Terminal (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42142 32671,http://canmore.org.uk/site/153311,58.20711627,6.391248182
153218,NB43SW 40,"Lewis, Stornoway, Bridge Rail",Railings (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42 34,http://canmore.org.uk/site/153218,58.2189345,6.395130855
167203,NB43SW 53,"Lewis, Stornoway, Point Street",No Class (Event),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4219 3278,http://canmore.org.uk/site/167203,58.20812044,6.390554567
167215,NB43SW 54,"Lewis, Cnoc Na Croich",Structure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4186 3228,http://canmore.org.uk/site/167215,58.20344986,6.395598949
187082,NB43SW 124,"Lewis, Holm",No Class (Event),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 445 307,http://canmore.org.uk/site/187082,58.19083741,6.349079405
206857,NB33SE 28,"Cnoc Gaoisde, Lewis",Head Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 396 335,http://canmore.org.uk/site/206857,58.21304609,6.435300286
206860,NB43SW 125,"Lewis, Mary Bank",Head Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 404 339,http://canmore.org.uk/site/206860,58.21709969,6.422172346
206867,NB43SW 126,"Lewis, Loch Mor A' Chrotaich",Head Dyke (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 412 301,http://canmore.org.uk/site/206867,58.18354151,6.404373494
206868,NB43SW 127,"Lewis, Loch Arnish",Head Dyke(S) (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 423 303,http://canmore.org.uk/site/206868,58.18597606,6.385944653
206823,NB44SE 55,"Cnoc Na Clach, Lewis",Head Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 463 436,http://canmore.org.uk/site/206823,58.30740639,6.332651712
206834,NB44SW 40,"Cnoc Gualainn, Lewis",Head Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 437 415,http://canmore.org.uk/site/206834,58.28709113,6.374562327
206836,NB43NW 29,"Beinn Na Saighdhe, Lewis",Head Dyke (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 422 370,http://canmore.org.uk/site/206836,58.2459167,6.395064659
206840,NB43NW 30,"Abhainn A' Ghlinne Dhuibh, Lewis",Head Dyke(S) (Post Medieval)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 434 367,http://canmore.org.uk/site/206840,58.24393111,6.374351715
217209,NB32NE 31,"Lewis, Arnish Moor",Lazy Beds (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3854 2972,http://canmore.org.uk/site/217209,58.17857146,6.44904318
217210,NB33NW 48,"Lewis, Allt Creagan Nan Feannag",Shieling Hut(S) (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3467 3563,http://canmore.org.uk/site/217210,58.2291783,6.521371765
217211,NB33SW 33,"Lewis, Loch Mor A Chocair",Sluice (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3441 3452,http://canmore.org.uk/site/217211,58.21908335,6.524516761
217212,NB33SW 34,"Lewis, Loch Mor A Chocair","Quarry(S) (Period Unassigned), Shieling Hut(S) (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3455 3427,http://canmore.org.uk/site/217212,58.21692929,6.521855884
217213,NB33SW 35,"Lewis, Loch Mor A Chocair","Quarry(S) (Period Unassigned), Shieling Hut(S) (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3476 3411,http://canmore.org.uk/site/217213,58.21562311,6.518110301
220944,NB33SE 29,"Lewis, Pentland Road",Road (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 3500 3414,http://canmore.org.uk/site/220944,58.21603603,6.514072438
223947,NB43SE 20,Melbost Point,"Enclosure (Period Unassigned), Lazy Beds (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4691 3341,http://canmore.org.uk/site/223947,58.21649737,6.311152667
223955,NB43SE 21,Geodh' A' Chuibhrig,Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4968 3000,http://canmore.org.uk/site/223955,58.18753721,6.260472692
223879,NB54NE 3,"Tolsta Head, Sron An Fhuaraidh",Enclosure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5519 4672,http://canmore.org.uk/site/223879,58.34039895,6.184670689
223900,NB53SE 7,Rubha Na Greine,Promontory Fort (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5613 3332,http://canmore.org.uk/site/223900,58.22088898,6.154550347
269178,NB43SE 23,"Lewis, Rubha Shilldinish",Rig And Furrow (Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4515 3072,http://canmore.org.uk/site/269178,58.19139244,6.338078005
269179,NB43NE 18,"Lewis, Coll Sands",Midden (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4628 3866,http://canmore.org.uk/site/269179,58.26315349,6.327579258
270440,NB43SE 24,"Lewis, Swordale",Township (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4945 3115,http://canmore.org.uk/site/270440,58.19770664,6.265609869
269175,NB43SW 201,"Lewis, Cnoc Sniomh Gaoisde",Settlement (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4002 3396,http://canmore.org.uk/site/269175,58.21741305,6.428687848
274250,NB43SW 215,"Stornoway, Lewis Hotel","Structure(S) (Period Unassigned), Unidentified Pottery (18th Century)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4215 3276,http://canmore.org.uk/site/274250,58.20791795,6.391211058
270556,NB54NW 35,"Lewis, Gob Hais","Lazy Beds (Post Medieval), Promontory Fort (Period Unassigned)(Possible)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5375 4957,http://canmore.org.uk/site/270556,58.36512054,6.212243706
270557,NB54NW 36,"Lewis, Tolstadh, Traigh Mhor",General View,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5440 4837,http://canmore.org.uk/site/270557,58.35473671,6.199884855
273278,NB53SW 28,"Lewis, Garrabost, Cnoc An Oil",Military Camp (20th Century),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51588 32973,http://canmore.org.uk/site/273278,58.21524454,6.231284924
283969,NB43SE 26,"Lewis, Stac Mor Garrabost, Point",No Class (Event),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4987 3310,http://canmore.org.uk/site/283969,58.21541054,6.260580067
288364,NB33SE 32,"Pentland Road, Lewis",Cairn (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 37676 34545,http://canmore.org.uk/site/288364,58.22126279,6.46912294
315485,NB43SE 27,Gob Shildinis,Pier (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4603 3115,http://canmore.org.uk/site/315485,58.19575087,6.323622368
315486,NB43SE 28,Eilean Nan Uan,Lazy Beds (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4596 3054,http://canmore.org.uk/site/315486,58.19024752,6.324144584
315497,NB43SW 234,Eilean Thuilm,"Field Boundary (Period Unassigned), Lazy Beds (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4491 3045,http://canmore.org.uk/site/315497,58.18883576,6.341852638
306030,NB54NW 37,Loch Lonadagro,Archaeological Feature (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51318 46446,http://canmore.org.uk/site/306030,58.33576689,6.250326653
297932,NB53SW 31,"Lewis, Garrabost",Bog Burial (Period Unknown),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 516 324,http://canmore.org.uk/site/297932,58.21011893,6.23046961
300749,NB53SW 32,Eilean Nam Marbh,Structure (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 53596 31114,http://canmore.org.uk/site/300749,58.19971958,6.195233795
330604,NB43SW 244,"Lewis, Lacasdail",Flood Defences (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4320 3433,http://canmore.org.uk/site/330604,58.22259054,6.375129313
331326,NB54NW 39,"Lewis, Lochside, Beinn Tharaburt",No Class (Event),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52382 45943,http://canmore.org.uk/site/331326,58.33186343,6.231666225
346431,NB43SW 344,Marybank,"Canal (Period Unassigned), Tramway (Modern)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40051 32763,http://canmore.org.uk/site/346431,58.20671261,6.426824736
362724,NB43SE 59,"Stornoway, Aignish Point",No Class (Event) (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 486 321,http://canmore.org.uk/site/362724,58.20573163,6.281054371
350142,NB53SW 50,"Lewis, Dun Mor",Lazy Beds (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51480 33880,http://canmore.org.uk/site/350142,58.22330764,6.234087061
333105,NB33NE 27,"Lewis, Beinn Mholach",No Class (Event),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 35390 35949,http://canmore.org.uk/site/333105,58.23246744,6.509514116
351219,NB55SW 43,Creagan Na Cubhaig,Shieling Hut(S) (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 52297 50240,http://canmore.org.uk/site/351219,58.37030267,6.237730718
351075,NB53SW 51,Loch An Duin,Clearance Cairn (Period Unassigned)(Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 51663 30301,http://canmore.org.uk/site/351075,58.19135354,6.227162235
358624,NB53SW 81,"Lewis, Garrabost Brickworks",Clay Extraction Site (Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50850 33318,http://canmore.org.uk/site/358624,58.21791815,6.244180289
358625,NB53SW 82,"Lewis, Garrabost Brickworks",Tramway (Possible),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 50660 33139,http://canmore.org.uk/site/358625,58.21620744,6.247213483
358627,NB43SW 211,"Lewis, Stornoway Paraffin Works","Peat Works, Tramway",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4004 3284,http://canmore.org.uk/site/358627,58.20739564,6.427097338
358628,NB33SE 55,"Lewis, Stornoway Paraffin Works, Peat Cuttings","Peat Works, Tramway(S)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 39665 32767,http://canmore.org.uk/site/358628,58.20652076,6.433377526
351094,NB53NE 24,Portnaguran,"Enclosure(S) (Period Unassigned), Peat Cutting (Period Unassigned)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 56192 37634,http://canmore.org.uk/site/351094,58.25956746,6.15802614
351095,NB53SW 52,Roininis A Deas,Lazy Beds (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 5019 3355,http://canmore.org.uk/site/351095,58.21962252,6.255632085
351096,NB43SE 57,Suardail,Shieling Hut(S) (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 4892 3097,http://canmore.org.uk/site/351096,58.1957931,6.274406613
362718,NB43SE 58,"Lewis, Knock, Aignish",Church (19th Century),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48600 31920,http://canmore.org.uk/site/362718,58.20411948,6.280860023
346824,NB33SE 52,Cnoc Sniomh Gaoisde,"Peat Cutting (Period Unassigned), Tramway (Modern)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 39828 33136,http://canmore.org.uk/site/346824,58.2099212,6.431024745
351173,NB53SW 53,Sidhean Mor,Boundary Bank (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 54960 33000,http://canmore.org.uk/site/351173,58.21737362,6.174076444
349063,NB43SE 56,"Lewis, Swordale, Bagh Shuardal",Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48820 31260,http://canmore.org.uk/site/349063,58.19833356,6.276415563
357182,NB44SE 69,Unidentified Wreck,Craft,WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 48973 41168,http://canmore.org.uk/site/357182,58.28716063,6.284529561
336887,NB43SW 338,"Marybank, Stornoway, Isle Of Lewis",Enclosure (Pre-improvement),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40945 33719,http://canmore.org.uk/site/336887,58.21579946,6.4127222
336888,NB43SW 339,"Maryhill, Stornoway, Isle Of Lewis",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 40669 34072,http://canmore.org.uk/site/336888,58.21879823,6.417799221
337459,NB33SE 38,"Beinn Greidaig, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36045 33467,http://canmore.org.uk/site/337459,58.21063696,6.495577991
337460,NB33SE 39,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36104 33515,http://canmore.org.uk/site/337460,58.21110205,6.494631498
337461,NB33SE 40,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36208 33630,http://canmore.org.uk/site/337461,58.21219397,6.492997495
337462,NB33SE 41,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36037 33299,http://canmore.org.uk/site/337462,58.20912792,6.49552315
337463,NB33SE 42,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36214 33310,http://canmore.org.uk/site/337463,58.20933232,6.492532951
337464,NB33SE 43,"Beinn Greidaig, Stornoway, Lewis",Quarry (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 35925 33168,http://canmore.org.uk/site/337464,58.20788792,6.497274492
337465,NB33SE 44,"Beinn Greidaig, Stornoway, Lewis",Marker Cairn (Period Unassigned),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36902 32788,http://canmore.org.uk/site/337465,58.20506932,6.480271296
337466,NB33SE 45,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36025 33087,http://canmore.org.uk/site/337466,58.20722253,6.495486267
337467,NB33SE 46,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36059 33263,http://canmore.org.uk/site/337467,58.20881875,6.495109109
337468,NB33SE 47,"Beinn Greidaig, Stornoway, Lewis",Shieling (Modern),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36360 33716,http://canmore.org.uk/site/337468,58.21305491,6.49051615
337469,NB33SE 48,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36029 33087,http://canmore.org.uk/site/337469,58.20722492,6.495418414
337470,NB33SE 49,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36194 33301,http://canmore.org.uk/site/337470,58.20923978,6.492862035
337471,NB33SE 50,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36083 33215,http://canmore.org.uk/site/337471,58.20840333,6.49464754
337472,NB33SE 51,"Beinn Greidaig, Stornoway, Lewis",Shieling (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 36094 33190,http://canmore.org.uk/site/337472,58.20818607,6.49443259
334573,NB43SW 278,"North Beach, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42300 32825,http://canmore.org.uk/site/334573,58.20858772,6.388738106
334574,NB43SW 279,"The Royal Bank Of Scotland, 17 North Beach, Stornoway",Bank (Financial) (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42246 32806,http://canmore.org.uk/site/334574,58.20838601,6.389633252
334575,NB43SW 280,"North Beach, Stornoway",Fishermens Mission (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42232 32807,http://canmore.org.uk/site/334575,58.20838678,6.389871888
334576,NB43SW 281,Cromwell Street,Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42329 32917,http://canmore.org.uk/site/334576,58.20942855,6.388347927
334577,NB43SW 282,North Beach,Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42287 32823,http://canmore.org.uk/site/334577,58.20856222,6.388956455
334578,NB43SW 283,Cromwell Street,Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42327 32991,http://canmore.org.uk/site/334578,58.21009006,6.388463787
334579,NB43SW 284,"Cromwell Street, Stornoway","Building (Post Medieval), Shop (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42326 32941,http://canmore.org.uk/site/334579,58.20964172,6.388425398
334580,NB43SW 285,"Cromwell Street, Stornoway, Lewis",Warehouse (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42342 32936,http://canmore.org.uk/site/334580,58.20960629,6.388148392
334581,NB43SW 286,"Cromwell Street, Street",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42330 33084,http://canmore.org.uk/site/334581,58.21092463,6.388515851
334582,NB43SW 287,"Cromwell Street, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42334 33099,http://canmore.org.uk/site/334582,58.2110613,6.388464588
334583,NB43SW 288,"Cromwell Street, Stornoway",Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42329 33095,http://canmore.org.uk/site/334583,58.21102255,6.388544997
334584,NB43SW 289,Kenneth Street,Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42342 33094,http://canmore.org.uk/site/334584,58.2110212,6.388323312
334585,NB43SW 290,Quay Street,Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42253 32779,http://canmore.org.uk/site/334585,58.20814832,6.389484591
334586,NB43SW 291,Quay Street,Rectilinear Enclosure (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42244 32778,http://canmore.org.uk/site/334586,58.2081341,6.389636179
334587,NB43SW 292,"Jetty, Stornoway",Building (Post Medieval),WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42277 32766,http://canmore.org.uk/site/334587,58.20804593,6.389063009
334588,NB43SW 293,"Stornoway Town Hall, South Beach/2 Cromwell St, Stornoway","Manor (Medieval), Town Hall (Post Medieval)",WESTERN ISLES,ROSS AND CROMARTY,STORNOWAY,NB 42317 32769,http://canmore.org.uk/site/334588,58.20809617,6.388387683
